,id,app_name,genres,tags,specs,combined_features
4383,258650,train simulator gwr steam railmotor loco addon,simulation,simulation,singleplayer,simulation simulation singleplayer
4384,322190,steamworld heist,action,strategy,singleplayer,action strategy singleplayer
4385,33460,from dust,adventure,god game,singleplayer,adventure god game singleplayer
4386,428760,hatch and slay,action,action,singleplayer,action action singleplayer
4387,222594,train simulator powerhaul class 66 v20 loco addon,simulation,simulation,singleplayer,simulation simulation singleplayer
4388,369829,rocksmith 2014 brand newsic transit gloria glory fades,casual,casual,singleplayer,casual casual singleplayer
4389,411740,yet another world,action,indie,singleplayer,action indie singleplayer
4390,275807,br green class 08 addon livery,simulation,simulation,singleplayer,simulation simulation singleplayer
4391,619330,duck hunting,indie,indie,singleplayer,indie indie singleplayer
4392,446480,new york bus simulator,simulation,simulation,singleplayer,simulation simulation singleplayer
4393,673320,zaccaria pinballhouse of diamonds 2017 table,casual,free to play,singleplayer,casual free to play singleplayer
4394,448181,train simulator south wales coastal bristolswansea route addon,simulation,simulation,singleplayer,simulation simulation singleplayer
4395,628750,amaze 2,casual,indie,singleplayer,casual indie singleplayer
4396,639891,pinball arcade season seven pro pack,free to play,free to play,singleplayer,free to play free to play singleplayer
4397,477941,blackshotgreen pack,action,free to play,multiplayer,action free to play multiplayer
4398,22610,alien breed impact,action,action,singleplayer,action action singleplayer
4399,490100,quell zen,indie,indie,singleplayer,indie indie singleplayer
4400,318875,lara croft and the temple of osiristwisted gears pack,action,action,singleplayer,action action singleplayer
4401,657700,the automatician,adventure,indie,singleplayer,adventure indie singleplayer
4402,686230,outsplit,casual,indie,singleplayer,casual indie singleplayer
4403,512460,drunk on nectar,action,early access,singleplayer,action early access singleplayer
4404,432800,crashlands soundtrack,action,action,singleplayer,action action singleplayer
4405,698354,jannet character for occult reraise,adventure,strategy,singleplayer,adventure strategy singleplayer
4406,525012,watchdogs 2punk rock pack,action,action,singleplayer,action action singleplayer
4407,436646,rocksmith 2014 incubuspardon me,casual,casual,singleplayer,casual casual singleplayer
4408,490240,fantasy groundssnow white pfrpg,indie,strategy,multiplayer,indie strategy multiplayer
4409,458960,winning putt golf online,free to play,free to play,online multiplayer,free to play free to play online multiplayer
4410,491550,valentino rossi the gameseason pass,racing,simulation,singleplayer,racing simulation singleplayer
4411,361600,luna sky,action,indie,singleplayer,action indie singleplayer
4412,710580,kitten adventures in city parkbonus content,adventure,adventure,singleplayer,adventure adventure singleplayer
4413,395950,convoy soundtrack,action,strategy,singleplayer,action strategy singleplayer
4414,40407,ai war light of the spire,indie,strategy,singleplayer,indie strategy singleplayer
4415,585160,naturalbeyond natureoriginal ending theme,adventure,adventure,singleplayer,adventure adventure singleplayer
4416,360390,nightside,indie,strategy,singleplayer,indie strategy singleplayer
4417,590390,the king of fighters xiv steam edition upgrade pack,action,action,singleplayer,action action singleplayer
4418,766444,tane dlcco171471russian loco and tender ,simulation,simulation,singleplayer,simulation simulation singleplayer
4419,3230,genesis rising,strategy,strategy,singleplayer,strategy strategy singleplayer
4420,420670,elite vs freedom,action,action,singleplayer,action action singleplayer
4421,626430,the highschool life of fudanshi,none,anime,none,none anime none
4422,248860,neo scavenger,indie,survival,singleplayer,indie survival singleplayer
4423,696160,necromancer accountant,casual,free to play,singleplayer,casual free to play singleplayer
4424,368860,garbage day,action,early access,singleplayer,action early access singleplayer
4425,562870,ballistic overkillberserker veteran,action,action,multiplayer,action action multiplayer
4426,293054,watchdogsseason pass,action,action,singleplayer,action action singleplayer
4427,502230,monsters den book of dread,casual,rpg,singleplayer,casual rpg singleplayer
4428,7510,xblades,action,action,singleplayer,action action singleplayer
4429,584100,mad digger,casual,simulation,singleplayer,casual simulation singleplayer
4430,675805,rc plane 3cp350,racing,simulation,singleplayer,racing simulation singleplayer
4431,474820,the magical silence,casual,indie,singleplayer,casual indie singleplayer
4432,271451,rocksmith 2014 rise againstmake it stop septembers children,casual,casual,singleplayer,casual casual singleplayer
4433,385350,deadweight,action,strategy,singleplayer,action strategy singleplayer
4434,56436,warhammer 40000 dawn of war iiretributiontyranid race pack,none,none,downloadable content,none none downloadable content
4435,454030,link,indie,strategy,singleplayer,indie strategy singleplayer
4436,428740,nordenfelt,action,action,singleplayer,action action singleplayer
4437,730120,micro miners,casual,casual,singleplayer,casual casual singleplayer
4438,531680,8bit invaders,indie,strategy,singleplayer,indie strategy singleplayer
4439,635940,little busters english edition,adventure,visual novel,singleplayer,adventure visual novel singleplayer
4440,294810,blazblue continuum shift extend,action,fighting,singleplayer,action fighting singleplayer
4441,226669,crusader kings ii warriors of faith unit pack,rpg,strategy,singleplayer,rpg strategy singleplayer
4442,297120,heavy bullets,action,indie,singleplayer,action indie singleplayer
4443,578030,diluvionspecial edition sub manta,action,action,singleplayer,action action singleplayer
4444,666600,zombie town,action,casual,singleplayer,action casual singleplayer
4445,523810,wonder boy returns,action,action,singleplayer,action action singleplayer
4446,342786,rocksmith 2014 jeff buckleyhallelujah,casual,casual,singleplayer,casual casual singleplayer
4447,471810,death squared,casual,casual,singleplayer,casual casual singleplayer
4448,301210,two worlds strategy guide,rpg,rpg,singleplayer,rpg rpg singleplayer
4449,425900,adventure lamp,indie,indie,singleplayer,indie indie singleplayer
4450,388670,botologymap targul for survival mode,action,action,singleplayer,action action singleplayer
4451,478300,the highway code uk editiondriving test success,education,education,downloadable content,education education downloadable content
4452,279900,soul axiom,adventure,adventure,singleplayer,adventure adventure singleplayer
4453,366849,call of duty black ops iiithe giant zombies map,action,action,singleplayer,action action singleplayer
4454,398110,reigning cats,casual,casual,singleplayer,casual casual singleplayer
4455,9730,tycoon city new york,simulation,simulation,singleplayer,simulation simulation singleplayer
4456,754860,fantasy groundspathfinder rpghells rebelsap 3dance of the damned pfrpg,indie,strategy,multiplayer,indie strategy multiplayer
4457,501430,blue solar chaos war,adventure,adventure,singleplayer,adventure adventure singleplayer
4458,449170,gnomes garden 2,casual,strategy,singleplayer,casual strategy singleplayer
4459,382660,in the shadow,none,horror,none,none horror none
4460,376976,train simulator db br 10 steam loco addon,simulation,simulation,singleplayer,simulation simulation singleplayer
4461,595756,samurai warriors spirit of sanadaadditional weapons set 6,action,action,singleplayer,action action singleplayer
4462,210934,killing floorcommunity weapon pack,action,action,singleplayer,action action singleplayer
4463,717990,bloodworks,action,indie,singleplayer,action indie singleplayer
4464,452110,chaos,none,movie,captions available,none movie captions available
4465,578281,a rose in the twilight ロゼと黄昏の古城digital soundtrack デジタルサウンドトラック,adventure,strategy,singleplayer,adventure strategy singleplayer
4466,354940,hisstarter pack,action,action,singleplayer,action action singleplayer
4467,733700,furidashipremium car 1995 ns14,racing,simulation,singleplayer,racing simulation singleplayer
4468,590242,rocksmith 2014 edition remastered kisslick it up,casual,casual,singleplayer,casual casual singleplayer
4469,631990,remember remember,adventure,adventure,singleplayer,adventure adventure singleplayer
4470,260750,neighbours from hell compilation,adventure,comedy,singleplayer,adventure comedy singleplayer
4471,490080,locks quest,indie,rpg,singleplayer,indie rpg singleplayer
4472,678230,abstract arena,action,indie,singleplayer,action indie singleplayer
4473,16500,chaos theory,casual,indie,singleplayer,casual indie singleplayer
4474,693470,dead hand,none,episodic,commentary available,none episodic commentary available
4475,422900,particle fleet emergence,indie,strategy,singleplayer,indie strategy singleplayer
4476,730870,burger shop 2,action,casual,singleplayer,action casual singleplayer
4477,390397,rocksmith 2014 skillethero,casual,casual,singleplayer,casual casual singleplayer
4478,216090,go home dinosaurs,casual,tower defense,singleplayer,casual tower defense singleplayer
4479,449500,hush hushunlimited survival horror,action,action,singleplayer,action action singleplayer
4480,293680,cinders,adventure,visual novel,singleplayer,adventure visual novel singleplayer
4481,655180,thinkahead,casual,casual,singleplayer,casual casual singleplayer
4482,372940,lost lands the four horsemen,adventure,adventure,singleplayer,adventure adventure singleplayer
4483,676380,ambre bonus booklet,casual,indie,singleplayer,casual indie singleplayer
4484,348070,hot tin roof soundtrack,action,action,singleplayer,action action singleplayer
4485,426120,energy cycle collectors edition content,casual,indie,singleplayer,casual indie singleplayer
4486,572382,dariusburst chronicle savioursprogear,action,action,singleplayer,action action singleplayer
4487,566670,save the ninja clan,action,indie,singleplayer,action indie singleplayer
4488,325520,fire,adventure,adventure,singleplayer,adventure adventure singleplayer
4489,43100,world of zoo,simulation,simulation,singleplayer,simulation simulation singleplayer
4490,713900,fantasy grounds20 things 17 goblin lair,indie,strategy,multiplayer,indie strategy multiplayer
4491,670480, occult raise ,adventure,fantasy,singleplayer,adventure fantasy singleplayer
4492,652160,dc wonder unlimited,action,action,singleplayer,action action singleplayer
4493,358810,luckslinger,action,action,singleplayer,action action singleplayer
4494,362810,fighties,action,action,singleplayer,action action singleplayer
4495,224980,tomb raider iv the last revelation,action,adventure,singleplayer,action adventure singleplayer
4496,310031,expansioneuropa universalis iv art of war,simulation,strategy,singleplayer,simulation strategy singleplayer
4497,662540,haque,indie,indie,singleplayer,indie indie singleplayer
4498,71113,sonic the hedgehog,action,platformer,singleplayer,action platformer singleplayer
4499,669380,astoria the holders of power saga,action,adventure,singleplayer,action adventure singleplayer
4500,583700,macs,action,indie,singleplayer,action indie singleplayer
4501,607200,tanki x,action,early access,multiplayer,action early access multiplayer
4502,461210,riding out,racing,early access,singleplayer,racing early access singleplayer
4503,507440,island simulator 2016,adventure,early access,singleplayer,adventure early access singleplayer
4504,766521,tane dlczecrail 2017 christmas train,simulation,simulation,singleplayer,simulation simulation singleplayer
4505,499070,pro strategy football 2016,indie,strategy,singleplayer,indie strategy singleplayer
4506,606321,riders of icaruslegendary veiled corruption package,adventure,adventure,singleplayer,adventure adventure singleplayer
4507,590370,tiny troopers 2,action,casual,singleplayer,action casual singleplayer
4508,468070,90 minute feverfootball soccer manager mmo,massively multiplayer,early access,mmo,massively multiplayer early access mmo
4509,560770,andoran skye xd,action,indie,singleplayer,action indie singleplayer
4510,218060,bittrip presents runner2 future legend of rhythm alien,action,platformer,singleplayer,action platformer singleplayer
4511,370970,unlimited escape 34 double pack,action,action,singleplayer,action action singleplayer
4512,496340,fighting fantasy legends,adventure,rpg,singleplayer,adventure rpg singleplayer
4513,281511,warlock 2 ebook the great mage game,strategy,strategy,singleplayer,strategy strategy singleplayer
4514,561990,ufo online invasionimplants kit,free to play,rpg,multiplayer,free to play rpg multiplayer
4515,375760,volstead,indie,strategy,singleplayer,indie strategy singleplayer
4516,659950,travel riddles trip to italy,casual,casual,singleplayer,casual casual singleplayer
4517,763300,game tube ,action,early access,singleplayer,action early access singleplayer
4518,407140,soccer manager 2016 vip,free to play,sports,singleplayer,free to play sports singleplayer
4519,371690,pixel space,action,indie,singleplayer,action indie singleplayer
4520,658160,clickraid,action,clicker,singleplayer,action clicker singleplayer
4521,504930,now you see me 2,none,movie,captions available,none movie captions available
4522,403700,zero punctuation hatfallhatters gonna hat edition,action,action,singleplayer,action action singleplayer
4523,342858,rocksmith 2014 acceptballs to the wall,casual,casual,singleplayer,casual casual singleplayer
4524,352580,hidden on the trail of the ancients,adventure,adventure,singleplayer,adventure adventure singleplayer
4525,109700,achron,indie,strategy,singleplayer,indie strategy singleplayer
4526,599090,15 defense,casual,casual,singleplayer,casual casual singleplayer
4527,683730,crownfall,action,indie,singleplayer,action indie singleplayer
4528,730760,go go radio 8bit edition,action,action,singleplayer,action action singleplayer
4529,357380,angry video game nerd the movie,none,movie,captions available,none movie captions available
4530,579150,riot of the numbers,action,action,singleplayer,action action singleplayer
4531,220440,dmc devil may cry,action,action,singleplayer,action action singleplayer
4532,557680,germ wars,action,action,singleplayer,action action singleplayer
4533,345860,super galaxy squadron ex turbo,action,indie,singleplayer,action indie singleplayer
4534,322850,pro cycling manager 2015,simulation,sports,singleplayer,simulation sports singleplayer
4535,282860,masterspace,action,action,singleplayer,action action singleplayer
4536,362320,fantasy groundsdd basic rules and theme,indie,strategy,multiplayer,indie strategy multiplayer
4537,673260,starblast,action,action,multiplayer,action action multiplayer
4538,71168,wonder boy iii monster lair,none,platformer,singleplayer,none platformer singleplayer
4539,208843,magic 2013 mana mastery deck key,strategy,strategy,singleplayer,strategy strategy singleplayer
4540,295438,call of duty ghostssquad packresistance,action,action,singleplayer,action action singleplayer
4541,416940,the cabin in the woods,none,movie,captions available,none movie captions available
4542,248610,door kickers,action,tactical,singleplayer,action tactical singleplayer
4543,348020,bloodbath kavkaz,action,memes,singleplayer,action memes singleplayer
4544,600630,spaceship looter,action,action,singleplayer,action action singleplayer
4545,7650,xcom terror from the deep,strategy,strategy,singleplayer,strategy strategy singleplayer
4546,362590,metal slug defensemorden army pack vol3,action,action,singleplayer,action action singleplayer
4547,25813,europa universalis iii medieval spritepack,strategy,strategy,singleplayer,strategy strategy singleplayer
4548,531550,uss indianapolis men of courage,none,movie,captions available,none movie captions available
4549,115300,call of duty modern warfare 3,action,action,singleplayer,action action singleplayer
4550,496450,jack,animation amp modeling,animationmodeling,steam achievements,animation amp modeling animationmodeling steam achievements
4551,584250,fantasy groundsdemons and devils token pack,indie,strategy,multiplayer,indie strategy multiplayer
4552,431590,earn to die 2,action,action,singleplayer,action action singleplayer
4553,434740,lichtspeer,action,indie,singleplayer,action indie singleplayer
4554,590208,rocksmith 2014 edition remastered redbonecome and get your love,casual,casual,singleplayer,casual casual singleplayer
4555,225270,brutal legend soundtrack,action,strategy,singleplayer,action strategy singleplayer
4556,484930,beekyr reloaded,action,indie,singleplayer,action indie singleplayer
4557,222083,rocksmithfall out boysugar were goin down,casual,casual,singleplayer,casual casual singleplayer
4558,608680,rpg maker mvsakan,design amp illustration,designillustration,downloadable content,design amp illustration designillustration downloadable content
4559,626790,order of battle burma road,free to play,strategy,singleplayer,free to play strategy singleplayer
4560,200620,renegade opsreinforcement pack,action,action,singleplayer,action action singleplayer
4561,492987,rocksmith 2014 jackson 5i want you back,casual,casual,singleplayer,casual casual singleplayer
4562,248970,vector,action,parkour,singleplayer,action parkour singleplayer
4563,333150,awesomenautswildlife announcer,action,strategy,singleplayer,action strategy singleplayer
4564,737350,fantasy groundsnoble cause bloodied hands pfrpg,indie,strategy,multiplayer,indie strategy multiplayer
4565,350070,environmental station alpha,action,metroidvania,singleplayer,action metroidvania singleplayer
4566,433200,goliathoriginal soundtrack,action,action,singleplayer,action action singleplayer
4567,538080,wrc 6calendar and wrc pack,racing,racing,singleplayer,racing racing singleplayer
4568,483980,mad father,adventure,rpgmaker,singleplayer,adventure rpgmaker singleplayer
4569,509654,rocksmith 2014 editionremastered kenny logginsdanger zone,casual,casual,singleplayer,casual casual singleplayer
4570,1510,uplink,indie,hacking,singleplayer,indie hacking singleplayer
4571,415840,mystic saga,adventure,adventure,singleplayer,adventure adventure singleplayer
4572,400880,ultimate rock crawler,indie,sports,singleplayer,indie sports singleplayer
4573,319910,trine 3 the artifacts of power,action,adventure,singleplayer,action adventure singleplayer
4574,462130,momentum,indie,indie,singleplayer,indie indie singleplayer
4575,449370,blood alloy reborn soundtrack,action,action,singleplayer,action action singleplayer
4576,266470,dark horizons mechanized corps,action,early access,singleplayer,action early access singleplayer
4577,503680,the seeker,action,early access,singleplayer,action early access singleplayer
4578,610080,realm grinder,free to play,free to play,singleplayer,free to play free to play singleplayer
4579,504130,manual samuel,adventure,dark humor,singleplayer,adventure dark humor singleplayer
4580,521840,hacknetlabyrinths,indie,indie,singleplayer,indie indie singleplayer
4581,491492,fsx steam edition mcdonnell douglas a4 skyhawk addon,simulation,simulation,singleplayer,simulation simulation singleplayer
4582,716950,dino scourge,action,early access,singleplayer,action early access singleplayer
4583,288020,rex rocket,action,action,singleplayer,action action singleplayer
4584,338420,alum,adventure,adventure,singleplayer,adventure adventure singleplayer
4585,531150,dead or alive 5 last round core fighters character kokoro,action,action,singleplayer,action action singleplayer
4586,73190,pride of nations,simulation,strategy,singleplayer,simulation strategy singleplayer
4587,591981,fishing planet topwater midnight pack,free to play,free to play,singleplayer,free to play free to play singleplayer
4588,441140,octane,none,movie,captions available,none movie captions available
4589,688380,restoration,indie,rpg,singleplayer,indie rpg singleplayer
4590,542430,remaining in a dream,indie,indie,singleplayer,indie indie singleplayer
4591,532690,neo atlas 1469,simulation,simulation,singleplayer,simulation simulation singleplayer
4592,516650,preston sterling,adventure,adventure,singleplayer,adventure adventure singleplayer
4593,673530,zaba the frog,action,action,singleplayer,action action singleplayer
4594,304210,euro truck simulator 2fantasy paint jobs pack,indie,simulation,singleplayer,indie simulation singleplayer
4595,295174,br railfreight class 20 addon livery,simulation,simulation,singleplayer,simulation simulation singleplayer
4596,565310,button talesoriginal soundtrack,casual,casual,singleplayer,casual casual singleplayer
4597,705400,crankies workshop bozzbot assembly,action,simulation,singleplayer,action simulation singleplayer
4598,663250,professional farmer american dream,simulation,simulation,singleplayer,simulation simulation singleplayer
4599,461240,euro truck simulator 2slovak paint jobs pack,indie,simulation,singleplayer,indie simulation singleplayer
4600,448310,bitardia cards memes of 2ch,casual,free to play,singleplayer,casual free to play singleplayer
4601,413910,robotpencil presents character designhorror genre,none,designillustration,none,none designillustration none
4602,594451,battlezonemodern camo skin,action,action,singleplayer,action action singleplayer
4603,320372,raid mode throwback map pack,action,action,singleplayer,action action singleplayer
4604,275700,arma 3 zeus,action,action,singleplayer,action action singleplayer
4605,426730,call of duty black ops iiicode warriors personalization pack,action,action,singleplayer,action action singleplayer
4606,433241,soban fleet pack,strategy,strategy,multiplayer,strategy strategy multiplayer
4607,650243,lost dimension forced vote bundle,rpg,strategy,singleplayer,rpg strategy singleplayer
4608,492100,lord of djinn,action,indie,multiplayer,action indie multiplayer
4609,252130,divide by sheep,adventure,casual,singleplayer,adventure casual singleplayer
4610,734580,battlerush,action,early access,multiplayer,action early access multiplayer
4611,325504,rpg maker vx aceluna engine,design amp illustration,designillustration,singleplayer,design amp illustration designillustration singleplayer
4612,438770,street posse showdown,indie,early access,singleplayer,indie early access singleplayer
4613,584790,split bullet original soundtrack,action,action,singleplayer,action action singleplayer
4614,699930,freshly fried shrimps seemed hot additionally named noth,indie,rpg,singleplayer,indie rpg singleplayer
4615,222089,rocksmiththe clashlondon calling,casual,casual,singleplayer,casual casual singleplayer
4616,621480,indian comedy tour,none,movie,captions available,none movie captions available
4617,471897,fsx steam edition randers airport addon,simulation,simulation,singleplayer,simulation simulation singleplayer
4618,591370,production line,indie,early access,singleplayer,indie early access singleplayer
4619,688000,trials of the thieftaker,adventure,adventure,singleplayer,adventure adventure singleplayer
4620,671170,great esports manager,casual,casual,singleplayer,casual casual singleplayer
4621,287092,battle academyoperation sealion,strategy,strategy,singleplayer,strategy strategy singleplayer
4622,377010,easy spanish platinum,education,education,none,education education none
4623,305380,blue estate the game,action,action,singleplayer,action action singleplayer
4624,450070,run rabbit runsoundtrack,action,action,singleplayer,action action singleplayer
4625,693180,slice of life,adventure,indie,singleplayer,adventure indie singleplayer
4626,336610,outcast 11,action,adventure,singleplayer,action adventure singleplayer
4627,448201,ts marketplace br hawksworth coach pack 01 addon,simulation,simulation,singleplayer,simulation simulation singleplayer
4628,277679,call of duty ghostsspace cats pack,action,action,singleplayer,action action singleplayer
4629,340350,quintet,action,free to play,singleplayer,action free to play singleplayer
4630,247580,magicka wizards of the square tablet,action,rpg,singleplayer,action rpg singleplayer
4631,113200,the binding of isaac,action,roguelike,singleplayer,action roguelike singleplayer
4632,524240,stonebond the gargoyles domain,action,action,local multiplayer,action action local multiplayer
4633,16100,virtual villagers a new home,casual,casual,singleplayer,casual casual singleplayer
4634,492979,rocksmith 2014 misfitswhere eagles dare,casual,casual,singleplayer,casual casual singleplayer
4635,901735,the stronghold collection,strategy,strategy,singleplayer,strategy strategy singleplayer
4636,4000,garrys mod,indie,sandbox,singleplayer,indie sandbox singleplayer
4637,493630,mystery case files ravenhearstfrench,casual,casual,singleplayer,casual casual singleplayer
4638,715060,lost in the forest,action,action,singleplayer,action action singleplayer
4639,637756,rocksmith 2014 edition remastered kelly clarksonbreakaway,casual,casual,singleplayer,casual casual singleplayer
4640,540330,hunger dungeon deluxe edition sound track,action,action,singleplayer,action action singleplayer
4641,266130,breachclear,action,strategy,singleplayer,action strategy singleplayer
4642,464100,codex of victory,indie,strategy,singleplayer,indie strategy singleplayer
4643,527400,honey rosesymbolic tier,action,strategy,singleplayer,action strategy singleplayer
4644,613520,zaccaria pinballachievement table pack,casual,free to play,singleplayer,casual free to play singleplayer
4645,655760,beast mode night of the werewolf,action,action,singleplayer,action action singleplayer
4646,394830,one upon light,action,indie,singleplayer,action indie singleplayer
4647,368360,60 seconds,adventure,survival,singleplayer,adventure survival singleplayer
4648,639030,unexplored ripley run,action,action,singleplayer,action action singleplayer
4649,678450,fullon paintball,action,early access,singleplayer,action early access singleplayer
4650,230887,awesomenautspirate leon skin,action,strategy,singleplayer,action strategy singleplayer
4651,654870,drawlove,casual,indie,singleplayer,casual indie singleplayer
4652,658710,pine seekers,action,action,singleplayer,action action singleplayer
4653,454770,mystic melee,action,early access,singleplayer,action early access singleplayer
4654,665630,marble masters the pit,action,early access,singleplayer,action early access singleplayer
4655,273740,extreme roads usa,simulation,simulation,singleplayer,simulation simulation singleplayer
4656,533600,riders of icarus elite grim riders package,adventure,adventure,singleplayer,adventure adventure singleplayer
4657,315630,fantasy groundspfrpg rite publishings adventure quarterly 5,indie,rpg,multiplayer,indie rpg multiplayer
4658,646480,mind mazelevel pack for multiplayer,action,strategy,singleplayer,action strategy singleplayer
4659,298790,rock boshers dx directors cut,action,action,singleplayer,action action singleplayer
4660,494410,the spatials galactologysoundtrack,indie,indie,singleplayer,indie indie singleplayer
4661,747310,hyper knights battles,indie,simulation,singleplayer,indie simulation singleplayer
4662,532720,hyperdimension neptunia rebirth2 deluxe pack 超次次元ゲイム ネプテューヌrebirth2 デラックスセット,rpg,rpg,singleplayer,rpg rpg singleplayer
4663,378504,one piece pirate warriors 3 dlc pack 1,action,action,singleplayer,action action singleplayer
4664,301680,psichodelya,action,action,singleplayer,action action singleplayer
4665,770380,army of tentacles not a cthulhu dating sim black goat of the woods edition,action,action,singleplayer,action action singleplayer
4666,425500,theme song ostcinderella feat meilun,indie,indie,singleplayer,indie indie singleplayer
4667,519240,kalen chock presents approaching and exploring color,none,designillustration,none,none designillustration none
4668,614870,detective butler maiden voyage murdersoundtrack,adventure,adventure,singleplayer,adventure adventure singleplayer
4669,209230,sherlock holmes and the hound of the baskervilles,adventure,adventure,singleplayer,adventure adventure singleplayer
4670,693603,hide and seekboater,casual,free to play,multiplayer,casual free to play multiplayer
4671,359060,switch galaxy ultra,action,racing,singleplayer,action racing singleplayer
4672,525031,watchdogs 2no compromise,action,action,singleplayer,action action singleplayer
4673,22370,fallout 3 game of the year edition,rpg,open world,singleplayer,rpg open world singleplayer
4674,235360,prime world defenders,casual,tower defense,singleplayer,casual tower defense singleplayer
4675,296590,draconian wars,indie,strategy,singleplayer,indie strategy singleplayer
4676,500245,train simulator db br 642 dmu addon,simulation,simulation,singleplayer,simulation simulation singleplayer
4677,658276,warriors allstars mitsunarithemed costume for zhou cang,action,action,singleplayer,action action singleplayer
4678,503110,curvatronsoundtrack,none,none,downloadable content,none none downloadable content
4679,362890,black mesa,action,early access,singleplayer,action early access singleplayer
4680,367140,wish project,action,action,singleplayer,action action singleplayer
4681,325962,train simulator three country corner route addon,simulation,simulation,singleplayer,simulation simulation singleplayer
4682,356710,band of drones,indie,indie,singleplayer,indie indie singleplayer
4683,365020,gynophobia,action,indie,singleplayer,action indie singleplayer
4684,238090,sniper elite 3,action,sniper,singleplayer,action sniper singleplayer
4685,713840,goblin storm,indie,indie,singleplayer,indie indie singleplayer
4686,533310,wellssoundtrack,action,action,singleplayer,action action singleplayer
4687,690000,slimebrawl,action,action,multiplayer,action action multiplayer
4688,412760,revolve,action,action,singleplayer,action action singleplayer
4689,208690,borderlands 2 creature slaughterdome,action,action,singleplayer,action action singleplayer
4690,210938,killing floorgolden weapons pack,action,action,singleplayer,action action singleplayer
4691,333410,whisper of a rose strategy guide,adventure,adventure,singleplayer,adventure adventure singleplayer
4692,694790,the botanist,casual,simulation,singleplayer,casual simulation singleplayer
4693,387670,bound by sea,none,indie,none,none indie none
4694,368540,dustbowlsoundtrack,adventure,adventure,singleplayer,adventure adventure singleplayer
4695,369763,rocksmith 2014 primusjerry was a race car driver,casual,casual,singleplayer,casual casual singleplayer
4696,377840,final fantasy ix,rpg,jrpg,singleplayer,rpg jrpg singleplayer
4697,208301,train simulator great western main line route addon,simulation,simulation,singleplayer,simulation simulation singleplayer
4698,451500,bleach the movie fade to black,none,action,captions available,none action captions available
4699,343464,total war attilaage of charlemagne campaign pack,strategy,strategy,singleplayer,strategy strategy singleplayer
4700,295200,ts marketplace lms p3 coaches pack 01,simulation,simulation,singleplayer,simulation simulation singleplayer
4701,685450,cobos,action,early access,singleplayer,action early access singleplayer
4702,567780,satellite repairman,action,casual,singleplayer,action casual singleplayer
4703,366260,metal slug 2,action,action,singleplayer,action action singleplayer
4704,397700,urizen shadows of the cold deluxe frosty edition,action,action,singleplayer,action action singleplayer
4705,636130,xplane 11addon aerosoftairport dallasfort worth international,simulation,simulation,singleplayer,simulation simulation singleplayer
4706,316960,dcs bf 109 k4 kurfürst,simulation,simulation,singleplayer,simulation simulation singleplayer
4707,703170,evening surpriseextra materials,indie,indie,singleplayer,indie indie singleplayer
4708,395231,helldiverscommando pack,action,action,singleplayer,action action singleplayer
4709,407474,assassins creed syndicatestreets of london pack,action,action,singleplayer,action action singleplayer
4710,206139,rocksmithmy chemical romancewelcome to the black parade,casual,casual,singleplayer,casual casual singleplayer
4711,369793,rocksmith 2014 faith no more song pack,casual,casual,singleplayer,casual casual singleplayer
4712,289881,ultimate vault hunter upgrade pack the holodome onslaught,action,action,singleplayer,action action singleplayer
4713,496431,fishing planet anniversary pack,free to play,free to play,singleplayer,free to play free to play singleplayer
4714,704620,fantasy groundsthe malefactor class revisedexpanded pfrpg,indie,strategy,multiplayer,indie strategy multiplayer
4715,628610,airis,casual,free to play,singleplayer,casual free to play singleplayer
4716,365080,unheard screamsking leopold iis rule over the congo,indie,rpg,singleplayer,indie rpg singleplayer
4717,35091,just cause 2 monster truck dlc,action,action,downloadable content,action action downloadable content
4718,637764,rocksmith 2014 edition remastered colin hay of men at workdown under 2012,casual,casual,singleplayer,casual casual singleplayer
4719,397121,star conflict fleet strengthrazor,action,massively multiplayer,multiplayer,action massively multiplayer multiplayer
4720,323940,heavy bullets epsoundtrack,action,action,singleplayer,action action singleplayer
4721,707890,hand of the godsstarter pack,free to play,strategy,singleplayer,free to play strategy singleplayer
4722,757290,on board,casual,indie,singleplayer,casual indie singleplayer
4723,448440,bizarre earthquake,adventure,adventure,singleplayer,adventure adventure singleplayer
4724,345180,victor vran arpg,action,action rpg,singleplayer,action action rpg singleplayer
4725,513890,the frostrune,adventure,adventure,singleplayer,adventure adventure singleplayer
4726,359530,i gladiatorkolhid sword,action,action,singleplayer,action action singleplayer
4727,717530,warfacechernobyl,action,free to play,multiplayer,action free to play multiplayer
4728,454670,piggy princess,action,indie,singleplayer,action indie singleplayer
4729,683740,nidhogg 2 soundtrack,action,action,singleplayer,action action singleplayer
4730,244830,wing ide 5,utilities,utilities,singleplayer,utilities utilities singleplayer
4731,455320,blood and ice,action,action,singleplayer,action action singleplayer
4732,438660,jerry ricenitus dog football,sports,sports,singleplayer,sports sports singleplayer
4733,557250,fantasy groundsroad to destiny pfrpg,indie,strategy,multiplayer,indie strategy multiplayer
4734,369760,rocksmith 2014 teslamodern day cowboy,casual,casual,singleplayer,casual casual singleplayer
4735,485830,star merc,action,indie,singleplayer,action indie singleplayer
4736,530080,super toaster x learn japanese rpg,indie,early access,singleplayer,indie early access singleplayer
4737,777950,kalen chock presents 2017 free tutorial,none,designillustration,none,none designillustration none
4738,410790,broforce the soundtrack,action,action,singleplayer,action action singleplayer
